Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
04:30:00,2.161807E-01,8.084324E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.654398E+03,9.465872E-02,9.328283E+02,2.545969E+03,5.519278E-01,1.353939E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.253643E+03,7.172897E-02,7.068637E+02,1.929244E+03,3.421566E-01,8.314143E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.439654E+02,4.256703E-02,4.194831E+02,1.144896E+03,5.384778E-01,1.328251E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.253643E+03,7.172897E-02,7.068637E+02,1.929244E+03,3.419598E-01,8.310386E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.439654E+02,4.256703E-02,4.194831E+02,1.144896E+03
04:40:00,2.161846E-01,8.084399E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.657791E+03,9.465872E-02,9.294358E+02,2.542466E+03,5.519316E-01,1.353947E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.256214E+03,7.172897E-02,7.042930E+02,1.926589E+03,3.421589E-01,8.314187E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.454910E+02,4.256703E-02,4.179575E+02,1.143320E+03,5.384816E-01,1.328258E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.256214E+03,7.172897E-02,7.042930E+02,1.926589E+03,3.419621E-01,8.310429E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.454910E+02,4.256703E-02,4.179575E+02,1.143320E+03
04:50:00,2.161885E-01,8.084474E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.661183E+03,9.465872E-02,9.260432E+02,2.538963E+03,5.519353E-01,1.353954E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.258785E+03,7.172897E-02,7.017222E+02,1.923935E+03,3.421611E-01,8.314230E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.470166E+02,4.256703E-02,4.164319E+02,1.141745E+03,5.384854E-01,1.328265E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.258785E+03,7.172897E-02,7.017222E+02,1.923935E+03,3.419644E-01,8.310473E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.470166E+02,4.256703E-02,4.164319E+02,1.141745E+03
05:00:00,2.161924E-01,8.084548E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.664576E+03,9.465872E-02,9.226507E+02,2.535461E+03,5.519390E-01,1.353961E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.261356E+03,7.172897E-02,6.991514E+02,1.921281E+03,3.421634E-01,8.314274E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.485422E+02,4.256703E-02,4.149063E+02,1.140170E+03,5.384891E-01,1.328272E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.261356E+03,7.172897E-02,6.991514E+02,1.921281E+03,3.419667E-01,8.310516E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.485422E+02,4.256703E-02,4.149063E+02,1.140170E+03
05:10:00,2.161963E-01,8.084621E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.661183E+03,9.465872E-02,9.260432E+02,2.538963E+03,5.519427E-01,1.353968E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.258785E+03,7.172897E-02,7.017222E+02,1.923935E+03,3.421656E-01,8.314316E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.470166E+02,4.256703E-02,4.164319E+02,1.141745E+03,5.384928E-01,1.328279E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.258785E+03,7.172897E-02,7.017222E+02,1.923935E+03,3.419689E-01,8.310559E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.470166E+02,4.256703E-02,4.164319E+02,1.141745E+03
05:20:00,2.162001E-01,8.084695E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.657791E+03,9.465872E-02,9.294358E+02,2.542466E+03,5.519464E-01,1.353975E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.256214E+03,7.172897E-02,7.042930E+02,1.926589E+03,3.421679E-01,8.314359E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.454910E+02,4.256703E-02,4.179575E+02,1.143320E+03,5.384964E-01,1.328286E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.256214E+03,7.172897E-02,7.042930E+02,1.926589E+03,3.419711E-01,8.310601E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.454910E+02,4.256703E-02,4.179575E+02,1.143320E+03
05:30:00,2.162039E-01,8.084768E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.654398E+03,9.465872E-02,9.328283E+02,2.545969E+03,5.519500E-01,1.353982E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.253643E+03,7.172897E-02,7.068637E+02,1.929244E+03,3.421701E-01,8.314401E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.439654E+02,4.256703E-02,4.194831E+02,1.144896E+03,5.385001E-01,1.328293E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.253643E+03,7.172897E-02,7.068637E+02,1.929244E+03,3.419733E-01,8.310643E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.439654E+02,4.256703E-02,4.194831E+02,1.144896E+03
05:40:00,2.162077E-01,8.084841E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.651006E+03,9.465872E-02,9.362209E+02,2.549472E+03,5.519536E-01,1.353989E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.251073E+03,7.172897E-02,7.094345E+02,1.931898E+03,3.421722E-01,8.314442E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.424398E+02,4.256703E-02,4.210087E+02,1.146471E+03,5.385037E-01,1.328300E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.251073E+03,7.172897E-02,7.094345E+02,1.931898E+03,3.419755E-01,8.310685E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.424398E+02,4.256703E-02,4.210087E+02,1.146471E+03
05:50:00,2.162115E-01,8.084913E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.647613E+03,9.465872E-02,9.396135E+02,2.552976E+03,5.519572E-01,1.353996E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.248502E+03,7.172897E-02,7.120052E+02,1.934553E+03,3.421744E-01,8.314484E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.409142E+02,4.256703E-02,4.225343E+02,1.148046E+03,5.385073E-01,1.328307E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.248502E+03,7.172897E-02,7.120052E+02,1.934553E+03,3.419777E-01,8.310726E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.409142E+02,4.256703E-02,4.225343E+02,1.148046E+03
06:00:00,2.162153E-01,8.084986E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.644221E+03,9.465872E-02,9.430060E+02,2.556478E+03,5.519607E-01,1.354002E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.245931E+03,7.172897E-02,7.145760E+02,1.937207E+03,3.421765E-01,8.314525E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.393886E+02,4.256703E-02,4.240599E+02,1.149621E+03,5.385108E-01,1.328314E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.245931E+03,7.172897E-02,7.145760E+02,1.937207E+03,3.419798E-01,8.310767E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.393886E+02,4.256703E-02,4.240599E+02,1.149621E+03
06:10:00,2.162191E-01,8.085058E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.632347E+03,1.124000E-01,1.202076E+03,2.832953E+03,5.256079E-01,1.303670E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.236933E+03,7.172897E-02,7.235737E+02,1.946498E+03,3.255514E-01,7.996991E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.340490E+02,6.354296E-02,7.222548E+02,1.676529E+03,5.121580E-01,1.277982E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.236933E+03,8.417943E-02,8.938308E+02,2.261982E+03,3.253547E-01,7.993233E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.340490E+02,4.950164E-02,5.256120E+02,1.332418E+03
06:20:00,2.162228E-01,8.085129E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.620473E+03,1.124000E-01,1.204616E+03,2.838963E+03,4.992293E-01,1.253277E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.227936E+03,7.870213E-02,8.237857E+02,2.121548E+03,3.089105E-01,7.679078E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.287094E+02,8.503326E-02,1.007061E+03,2.092236E+03,4.857785E-01,1.227586E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.227936E+03,9.544550E-02,1.046199E+03,2.502328E+03,3.087137E-01,7.675320E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.287094E+02,5.844800E-02,6.469107E+02,1.530090E+03
06:30:00,2.162265E-01,8.085198E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.608599E+03,1.983163E-01,2.311813E+03,4.050238E+03,4.728532E-01,1.202884E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.218938E+03,1.529109E-01,1.767099E+03,3.656272E+03,2.922712E-01,7.361168E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.233698E+02,1.534841E-01,1.879089E+03,3.187167E+03,4.594023E-01,1.177194E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.218938E+03,1.767136E-01,2.081322E+03,4.056791E+03,2.920744E-01,7.357410E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.233698E+02,1.097979E-01,1.303572E+03,2.505993E+03
06:40:00,2.162299E-01,8.085263E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.596725E+03,2.630075E-01,3.065843E+03,4.899628E+03,4.464655E-01,1.152466E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.209940E+03,2.069356E-01,2.397226E+03,4.400829E+03,2.756248E-01,7.043102E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.180302E+02,2.099091E-01,2.527668E+03,3.711041E+03,4.330147E-01,1.126777E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.209940E+03,2.357303E-01,2.764701E+03,4.767167E+03,2.754280E-01,7.039344E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.180302E+02,1.479371E-01,1.743865E+03,2.952743E+03
06:50:00,2.162328E-01,8.085320E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.584851E+03,3.247759E-01,3.716087E+03,5.639375E+03,4.200714E-01,1.102034E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.200943E+03,2.611331E-01,2.979469E+03,5.023028E+03,2.589743E-01,6.724953E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.126906E+02,2.668808E-01,3.116085E+03,4.253044E+03,4.066206E-01,1.076346E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.200943E+03,2.932473E-01,3.369764E+03,5.374114E+03,2.587776E-01,6.721195E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.126906E+02,1.855753E-01,2.137911E+03,3.338287E+03
07:00:00,2.162354E-01,8.085368E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.572977E+03,3.853628E-01,4.286054E+03,6.297926E+03,3.936728E-01,1.051595E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.191945E+03,3.144652E-01,3.500909E+03,5.584000E+03,2.423212E-01,6.406760E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.073510E+02,3.241237E-01,3.634723E+03,4.817442E+03,3.802220E-01,1.025909E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.191945E+03,3.489473E-01,3.892479E+03,5.938827E+03,2.421244E-01,6.403003E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,7.073510E+02,2.222732E-01,2.480914E+03,3.701884E+03
07:10:00,2.162373E-01,8.085406E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.544140E+03,3.323870E-01,3.713650E+03,5.662675E+03,3.936271E-01,1.051483E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.170094E+03,2.957988E-01,3.311317E+03,5.232327E+03,2.422931E-01,6.406059E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.943834E+02,3.181633E-01,3.569708E+03,4.732148E+03,3.801763E-01,1.025797E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.170094E+03,3.194530E-01,3.577510E+03,5.473887E+03,2.420963E-01,6.402301E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.943834E+02,2.088381E-01,2.339721E+03,3.483005E+03
07:20:00,2.162388E-01,8.085433E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.515303E+03,3.908069E-01,4.398713E+03,6.441037E+03,3.936044E-01,1.051422E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.148242E+03,3.412009E-01,3.843895E+03,5.835865E+03,2.422790E-01,6.405678E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.814158E+02,3.544955E-01,3.991411E+03,5.196921E+03,3.801545E-01,1.025739E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.148242E+03,3.621955E-01,4.080196E+03,6.050879E+03,2.420822E-01,6.401921E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.814158E+02,2.354931E-01,2.652540E+03,3.836981E+03
07:30:00,2.162398E-01,8.085453E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.486466E+03,3.624826E-01,4.113982E+03,6.125834E+03,3.935769E-01,1.051356E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.126391E+03,3.193809E-01,3.620217E+03,5.507595E+03,2.422617E-01,6.405265E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.684482E+02,3.441435E-01,3.888021E+03,5.060212E+03,3.801269E-01,1.025674E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.126391E+03,3.344779E-01,3.790184E+03,5.664513E+03,2.420649E-01,6.401508E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.684482E+02,2.194063E-01,2.484525E+03,3.615610E+03
07:40:00,2.162406E-01,8.085467E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.457630E+03,3.547068E-01,4.055953E+03,6.065206E+03,3.935590E-01,1.051313E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.104539E+03,3.177447E-01,3.623921E+03,5.478052E+03,2.422502E-01,6.404991E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.554806E+02,3.460055E-01,3.922234E+03,5.082981E+03,3.801088E-01,1.025631E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.104539E+03,3.288150E-01,3.748577E+03,5.591908E+03,2.420534E-01,6.401234E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.554806E+02,2.163439E-01,2.463217E+03,3.577383E+03
07:50:00,2.162412E-01,8.085480E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.428793E+03,3.492989E-01,4.023996E+03,6.032757E+03,3.935458E-01,1.051283E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.082688E+03,3.159549E-01,3.625768E+03,5.455802E+03,2.422416E-01,6.404796E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.425130E+02,3.475792E-01,3.953033E+03,5.107659E+03,3.800955E-01,1.025601E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.082688E+03,3.245239E-01,3.722263E+03,5.544339E+03,2.420448E-01,6.401039E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.425130E+02,2.136432E-01,2.445883E+03,3.548050E+03
08:00:00,2.162420E-01,8.085494E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.399956E+03,3.446176E-01,4.000154E+03,6.008343E+03,3.935357E-01,1.051261E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.060836E+03,3.150469E-01,3.637481E+03,5.452238E+03,2.422348E-01,6.404650E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.295454E+02,3.491395E-01,3.983602E+03,5.136281E+03,3.800852E-01,1.025579E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.060836E+03,3.219791E-01,3.715539E+03,5.524976E+03,2.420380E-01,6.400893E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.295454E+02,2.117864E-01,2.437999E+03,3.532876E+03
08:10:00,2.162429E-01,8.085511E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.367727E+03,3.407124E-01,3.988434E+03,5.996347E+03,3.935277E-01,1.051244E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.036414E+03,3.146672E-01,3.657677E+03,5.463010E+03,2.422293E-01,6.404537E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.150522E+02,3.505832E-01,4.014360E+03,5.166891E+03,3.800771E-01,1.025562E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.036414E+03,3.204566E-01,3.722859E+03,5.524968E+03,2.420325E-01,6.400780E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.150522E+02,2.105195E-01,2.438258E+03,3.528912E+03
08:20:00,2.162440E-01,8.085532E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.335497E+03,3.374791E-01,3.984273E+03,5.992163E+03,3.935213E-01,1.051232E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.011992E+03,3.146655E-01,3.682108E+03,5.481831E+03,2.422249E-01,6.404448E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.005590E+02,3.519430E-01,4.044169E+03,5.197033E+03,3.800707E-01,1.025549E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,1.011992E+03,3.196614E-01,3.738352E+03,5.536426E+03,2.420281E-01,6.400691E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,6.005590E+02,2.097085E-01,2.443638E+03,3.531958E+03
08:30:00,2.162453E-01,8.085557E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.303268E+03,3.347853E-01,3.986185E+03,5.994250E+03,3.935164E-01,1.051221E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.875694E+02,3.149378E-01,3.709614E+03,5.506189E+03,2.422214E-01,6.404378E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.860658E+02,3.531141E-01,4.071851E+03,5.225022E+03,3.800657E-01,1.025538E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.875694E+02,3.194074E-01,3.759928E+03,5.556028E+03,2.420246E-01,6.400621E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.860658E+02,2.092525E-01,2.453007E+03,3.540144E+03
08:40:00,2.162468E-01,8.085587E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.271038E+03,3.325188E-01,3.992905E+03,6.001286E+03,3.935125E-01,1.051214E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.631472E+02,3.153869E-01,3.739102E+03,5.534063E+03,2.422186E-01,6.404323E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.715726E+02,3.541119E-01,4.097580E+03,5.251119E+03,3.800617E-01,1.025530E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.631472E+02,3.194576E-01,3.784922E+03,5.580114E+03,2.420218E-01,6.400566E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.715726E+02,2.090198E-01,2.464886E+03,3.551439E+03
08:50:00,2.162485E-01,8.085619E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.238809E+03,3.305784E-01,4.003295E+03,6.012068E+03,3.935094E-01,1.051208E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.387249E+02,3.160963E-01,3.771515E+03,5.566031E+03,2.422163E-01,6.404279E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.570794E+02,3.547929E-01,4.119741E+03,5.273635E+03,3.800586E-01,1.025524E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.387249E+02,3.197616E-01,3.812769E+03,5.607782E+03,2.420196E-01,6.400522E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.570794E+02,2.089801E-01,2.478936E+03,3.565314E+03
09:00:00,2.162504E-01,8.085656E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.206580E+03,3.288824E-01,4.016435E+03,6.025626E+03,3.935070E-01,1.051203E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.143027E+02,3.171329E-01,3.807607E+03,5.602523E+03,2.422145E-01,6.404244E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.425862E+02,3.547566E-01,4.133828E+03,5.287571E+03,3.800562E-01,1.025520E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,9.143027E+02,3.202756E-01,3.842978E+03,5.638322E+03,2.420178E-01,6.400487E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.425862E+02,2.091043E-01,2.494828E+03,3.581325E+03
09:10:00,2.162525E-01,8.085694E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.177743E+03,3.273783E-01,4.028344E+03,6.037885E+03,3.935052E-01,1.051199E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,8.924512E+02,3.185310E-01,3.845194E+03,5.641072E+03,2.422131E-01,6.404216E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.296186E+02,3.535685E-01,4.133429E+03,5.286484E+03,3.800543E-01,1.025516E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,8.924512E+02,3.209788E-01,3.872744E+03,5.668766E+03,2.420163E-01,6.400459E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.296186E+02,2.093777E-01,2.510872E+03,3.597691E+03
09:20:00,2.162546E-01,8.085736E+03,9.465872E-02,0.000000E+00,0.000000E+00,9.465872E-02,1.148906E+03,3.260251E-01,4.041951E+03,6.051844E+03,3.935037E-01,1.051196E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,8.705997E+02,3.204542E-01,3.888687E+03,5.686329E+03,2.422119E-01,6.404193E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.166510E+02,3.512864E-01,4.120720E+03,5.273439E+03,3.800528E-01,1.025513E+04,7.172897E-02,0.000000E+00,0.000000E+00,7.172897E-02,8.705997E+02,3.217807E-01,3.903619E+03,5.700416E+03,2.420152E-01,6.400436E+03,4.256703E-02,0.000000E+00,0.000000E+00,4.256703E-02,5.166510E+02,2.097488E-01,2.528016E+03,3.615226E+03
